"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Petroleum & Related Industries","RI","44","Providence","007","Volatile Organic Compounds","CAP","15.00105","TON"
"Fuel Comb. Other","RI","44","Newport","005","Lead","CAP/HAP","14.991001054","LB"
"Petroleum & Related Industries","RI","44","Washington","009","Carbon Monoxide","CAP","14.94072","TON"
"Natural Resources","RI","44","Bristol","001","Nitrogen Oxides","CAP","14.25098","TON"
"Fuel Comb. Industrial","RI","44","Newport","005","Carbon Monoxide","CAP","14.1776137","TON"
"Highway Vehicles","RI","44","Kent","003","Sulfur Dioxide","CAP","13.92187123787","TON"
"Fuel Comb. Industrial","RI","44","Washington","009","Sulfur Dioxide","CAP","13.85735578","TON"
"Fuel Comb. Industrial","RI","44","Washington","009","PM10 Primary (Filt + Cond)","CAP","13.2441725","TON"
"Petroleum & Related Industries","RI","44","Providence","007","Sulfur Dioxide","CAP","13.03208","TON"
"Waste Disposal & Recycling","RI","44","Newport","005","Volatile Organic Compounds","CAP","12.7244268","TON"
"Fuel Comb. Industrial","RI","44","Washington","009","PM2.5 Primary (Filt + Cond)","CAP","12.5942989","TON"
"Fuel Comb. Other","RI","44","Bristol","001","Ammonia","CAP","12.51380473854","TON"
"Off-Highway","RI","44","Washington","009","Sulfur Dioxide","CAP","12.3259648240258","TON"
"Storage & Transport","RI","44","Bristol","001","Volatile Organic Compounds","CAP","11.97527051","TON"
"Miscellaneous","RI","44","Bristol","001","Ammonia","CAP","11.76870517","TON"
"Other Industrial Processes","RI","44","Newport","005","Volatile Organic Compounds","CAP","11.59156421","TON"
"Metals Processing","RI","44","Providence","007","PM10 Primary (Filt + Cond)","CAP","11.35651","TON"
"Chemical & Allied Product Mfg","RI","44","Providence","007","Volatile Organic Compounds","CAP","10.90063","TON"
"Fuel Comb. Industrial","RI","44","Kent","003","Sulfur Dioxide","CAP","10.7004049","TON"
"Off-Highway","RI","44","Bristol","001","PM10 Primary (Filt + Cond)","CAP","10.342329422536","TON"
"Fuel Comb. Industrial","RI","44","Bristol","001","Carbon Monoxide","CAP","10.1723429","TON"
"Off-Highway","RI","44","Bristol","001","PM2.5 Primary (Filt + Cond)","CAP","9.777086044936","TON"
"Highway Vehicles","RI","44","Washington","009","Sulfur Dioxide","CAP","9.5380081371","TON"
"Petroleum & Related Industries","RI","44","Providence","007","PM10 Primary (Filt + Cond)","CAP","9.0173475","TON"
"Highway Vehicles","RI","44","Bristol","001","PM2.5 Primary (Filt + Cond)","CAP","8.71643056048","TON"
"Off-Highway","RI","44","Providence","007","Sulfur Dioxide","CAP","8.1088731847666","TON"
"Fuel Comb. Industrial","RI","44","Kent","003","PM10 Primary (Filt + Cond)","CAP","8.0167282","TON"
"Waste Disposal & Recycling","RI","44","Providence","007","Lead","CAP/HAP","7.94","LB"
"Miscellaneous","RI","44","Kent","003","Volatile Organic Compounds","CAP","7.423034729634","TON"
"Petroleum & Related Industries","RI","44","Kent","003","Volatile Organic Compounds","CAP","7.364165","TON"
"Fuel Comb. Industrial","RI","44","Kent","003","PM2.5 Primary (Filt + Cond)","CAP","7.356686","TON"
"Petroleum & Related Industries","RI","44","Kent","003","Nitrogen Oxides","CAP","7.17858","TON"
"Waste Disposal & Recycling","RI","44","Washington","009","Sulfur Dioxide","CAP","7.1200902","TON"
"Fuel Comb. Industrial","RI","44","Providence","007","Ammonia","CAP","6.87788574","TON"
"Miscellaneous","RI","44","Providence","007","Nitrogen Oxides","CAP","6.6166898","TON"
"Waste Disposal & Recycling","RI","44","Kent","003","Sulfur Dioxide","CAP","6.5686284","TON"
"Storage & Transport","RI","44","Providence","007","PM10 Primary (Filt + Cond)","CAP","6.548615","TON"
"Off-Highway","RI","44","Newport","005","Sulfur Dioxide","CAP","6.4455704715635","TON"
"Highway Vehicles","RI","44","Bristol","001","Ammonia","CAP","6.329418668912","TON"
"Waste Disposal & Recycling","RI","44","Newport","005","Nitrogen Oxides","CAP","5.8512065","TON"
"Other Industrial Processes","RI","44","Kent","003","Lead","CAP/HAP","5.75","LB"
"Metals Processing","RI","44","Providence","007","PM2.5 Primary (Filt + Cond)","CAP","5.71512343","TON"
"Fuel Comb. Other","RI","44","Bristol","001","Lead","CAP/HAP","5.38131632","LB"
"Highway Vehicles","RI","44","Newport","005","Sulfur Dioxide","CAP","5.25322878089","TON"
"Fuel Comb. Industrial","RI","44","Kent","003","Volatile Organic Compounds","CAP","4.98038841","TON"
"Petroleum & Related Industries","RI","44","Kent","003","PM10 Primary (Filt + Cond)","CAP","4.4473192","TON"
"Fuel Comb. Industrial","RI","44","Newport","005","Sulfur Dioxide","CAP","4.24298187","TON"
"Petroleum & Related Industries","RI","44","Washington","009","Volatile Organic Compounds","CAP","4.002605","TON"
"Petroleum & Related Industries","RI","44","Washington","009","Nitrogen Oxides","CAP","3.623175","TON"
"Fuel Comb. Industrial","RI","44","Bristol","001","Sulfur Dioxide","CAP","3.617255028","TON"
"Waste Disposal & Recycling","RI","44","Kent","003","Ammonia","CAP","3.5597545","TON"
"Other Industrial Processes","RI","44","Providence","007","Ammonia","CAP","3.266185","TON"
"Miscellaneous","RI","44","Providence","007","Sulfur Dioxide","CAP","3.082032","TON"
"Petroleum & Related Industries","RI","44","Kent","003","Sulfur Dioxide","CAP","2.969125","TON"
"Waste Disposal & Recycling","RI","44","Bristol","001","Carbon Monoxide","CAP","2.56122732","TON"
"Off-Highway","RI","44","Providence","007","Ammonia","CAP","2.4965237022145","TON"
"Fuel Comb. Industrial","RI","44","Newport","005","PM10 Primary (Filt + Cond)","CAP","2.45348878","TON"
"Highway Vehicles","RI","44","Bristol","001","Sulfur Dioxide","CAP","2.433870453512","TON"
"Storage & Transport","RI","44","Providence","007","PM2.5 Primary (Filt + Cond)","CAP","2.41172016","TON"
"Miscellaneous","RI","44","Newport","005","Volatile Organic Compounds","CAP","2.363972673452","TON"
"Petroleum & Related Industries","RI","44","Providence","007","PM2.5 Primary (Filt + Cond)","CAP","2.286675","TON"
"Fuel Comb. Industrial","RI","44","Washington","009","Ammonia","CAP","2.20288481","TON"
"Fuel Comb. Industrial","RI","44","Newport","005","PM2.5 Primary (Filt + Cond)","CAP","2.1779485276","TON"
"Fuel Comb. Industrial","RI","44","Kent","003","Ammonia","CAP","2.16254957","TON"
"Fuel Comb. Elec. Util.","RI","44","Washington","009","Nitrogen Oxides","CAP","2.1565","TON"
"Fuel Comb. Industrial","RI","44","Kent","003","Lead","CAP/HAP","2.15139441488","LB"
"Petroleum & Related Industries","RI","44","Washington","009","PM10 Primary (Filt + Cond)","CAP","2.1049558","TON"
"Other Industrial Processes","RI","44","Providence","007","Sulfur Dioxide","CAP","2.059235","TON"
