"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Storage & Transport","VT","50","Grand Isle","013","Lead","CAP/HAP",".00617355878","LB"
"Miscellaneous","VT","50","Grand Isle","013","Nitrogen Oxides","CAP",".003253550368","TON"
"Fuel Comb. Elec. Util.","VT","50","Rutland","021","PM10 Primary (Filt + Cond)","CAP",".002975","TON"
"Fuel Comb. Elec. Util.","VT","50","Rutland","021","PM2.5 Primary (Filt + Cond)","CAP",".002975","TON"
"Waste Disposal & Recycling","VT","50","Grand Isle","013","Ammonia","CAP",".002873","TON"
"Miscellaneous","VT","50","Grand Isle","013","Carbon Monoxide","CAP",".002693013638","TON"
"Storage & Transport","VT","50","Essex","009","Lead","CAP/HAP",".00208056734","LB"
"Miscellaneous","VT","50","Grand Isle","013","Sulfur Dioxide","CAP",".0019862498911","TON"
"Solvent Utilization","VT","50","Orleans","019","PM10 Primary (Filt + Cond)","CAP","0","TON"
"Fuel Comb. Elec. Util.","VT","50","Windham","025","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Solvent Utilization","VT","50","Orleans","019","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Solvent Utilization","VT","50","Windham","025","Carbon Monoxide","CAP","0","TON"
"Solvent Utilization","VT","50","Essex","009","Carbon Monoxide","CAP","0","TON"
"Solvent Utilization","VT","50","Orleans","019","Sulfur Dioxide","CAP","0","TON"
"Fuel Comb. Elec. Util.","VT","50","Windham","025","Sulfur Dioxide","CAP","0","TON"
"Solvent Utilization","VT","50","Essex","009","Sulfur Dioxide","CAP","0","TON"
"Fuel Comb. Elec. Util.","VT","50","Windham","025","Carbon Monoxide","CAP","0","TON"
"Solvent Utilization","VT","50","Essex","009","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb. Elec. Util.","VT","50","Windham","025","Nitrogen Oxides","CAP","0","TON"
"Solvent Utilization","VT","50","Windham","025","Sulfur Dioxide","CAP","0","TON"
"Solvent Utilization","VT","50","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Solvent Utilization","VT","50","Orleans","019","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb. Elec. Util.","VT","50","Windham","025","PM10 Primary (Filt + Cond)","CAP","0","TON"
"Fuel Comb. Elec. Util.","VT","50","Windham","025","Volatile Organic Compounds","CAP","0","TON"
"Solvent Utilization","VT","50","Windham","025","Nitrogen Oxides","CAP","0","TON"
"Solvent Utilization","VT","50","Orleans","019","Carbon Monoxide","CAP","0","TON"
"Other Industrial Processes","VT","50","Rutland","021","Lead","CAP/HAP","0","LB"
"Other Industrial Processes","VT","50","Essex","009","Sulfur Dioxide","CAP","0","TON"
"Other Industrial Processes","VT","50","Addison","001","Sulfur Dioxide","CAP","0","TON"
"Solvent Utilization","VT","50","Essex","009","PM10 Primary (Filt + Cond)","CAP","0","TON"
"Other Industrial Processes","VT","50","Orleans","019","Sulfur Dioxide","CAP","0","TON"
"Solvent Utilization","VT","50","Windham","025","PM10 Primary (Filt + Cond)","CAP","0","TON"
"Solvent Utilization","VT","50","Windham","025","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
