"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Off-Highway","MA","25","Hampden","013","Lead","CAP/HAP","356.3776822692","LB"
"Other Industrial Processes","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","353.63374755","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","Volatile Organic Compounds","CAP","351.8155001","TON"
"Off-Highway","MA","25","Hampshire","015","Nitrogen Oxides","CAP","351.1672210933","TON"
"Miscellaneous","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","347.471987912272","TON"
"Miscellaneous","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","346.36807284458","TON"
"Highway Vehicles","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","346.174818418","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","Sulfur Dioxide","CAP","344.478838","TON"
"Storage & Transport","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","343.869657877","TON"
"Other Industrial Processes","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","340.40577","TON"
"Miscellaneous","MA","25","Franklin","011","Ammonia","CAP","339.66552722","TON"
"Other Industrial Processes","MA","25","Suffolk","025","Carbon Monoxide","CAP","336.08246","TON"
"Other Industrial Processes","MA","25","Essex","009","Carbon Monoxide","CAP","335.909961","TON"
"Other Industrial Processes","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","333.314557","TON"
"Off-Highway","MA","25","Franklin","011","Nitrogen Oxides","CAP","333.21496409403","TON"
"Waste Disposal & Recycling","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","330.8489488","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","325.023980217","TON"
"Miscellaneous","MA","25","Barnstable","001","Ammonia","CAP","322.23154705","TON"
"Off-Highway","MA","25","Norfolk","021","Lead","CAP/HAP","321.93251532","LB"
"Fuel Comb. Other","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","320.233796515","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","319.73803043","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","317.202440775","TON"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","Nitrogen Oxides","CAP","315.5053","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","315.137474394","TON"
"Off-Highway","MA","25","Hampshire","015","Lead","CAP/HAP","315.12846012","LB"
"Fuel Comb. Industrial","MA","25","Plymouth","023","Carbon Monoxide","CAP","312.336893","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","312.1369375954","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","311.516604146","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","310.369482","TON"
"Other Industrial Processes","MA","25","Norfolk","021","Carbon Monoxide","CAP","309.17103","TON"
"Other Industrial Processes","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","301.734829471","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","Nitrogen Oxides","CAP","292.627446","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","Volatile Organic Compounds","CAP","292.4286993","TON"
"Highway Vehicles","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","288.000699945","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","287.227457407","TON"
"Off-Highway","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","287.0934204183933","TON"
"Fuel Comb. Other","MA","25","Worcester","027","Sulfur Dioxide","CAP","285.74388381","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","284.51328","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","281.509664","TON"
"Off-Highway","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","276.9021618412853","TON"
"Miscellaneous","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","276.135120042029","TON"
"Other Industrial Processes","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","275.4403009","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","275.22702764","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","275.0679542134","TON"
"Miscellaneous","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","272.325385156","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","270.2054305","TON"
"Other Industrial Processes","MA","25","Essex","009","Volatile Organic Compounds","CAP","266.175386","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","264.419188109","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","Sulfur Dioxide","CAP","264.0984232","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","263.028307286","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","260.9060480129","TON"
"Other Industrial Processes","MA","25","Worcester","027","Volatile Organic Compounds","CAP","260.7311669","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","Sulfur Dioxide","CAP","258.44403668","TON"
"Other Industrial Processes","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","256.731366","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","Volatile Organic Compounds","CAP","254.7418794","TON"
"Miscellaneous","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","253.9274539974","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","250.86245","TON"
"Other Industrial Processes","MA","25","Bristol","005","Carbon Monoxide","CAP","250.707145","TON"
"Miscellaneous","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","247.27998657095","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","246.630203369","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","246.48954","TON"
"Highway Vehicles","MA","25","Worcester","027","Ammonia","CAP","243.1405153404","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","242.1092885","TON"
"Off-Highway","MA","25","Franklin","011","Lead","CAP/HAP","241.37250682","LB"
"Fuel Comb. Other","MA","25","Norfolk","021","Sulfur Dioxide","CAP","239.246330855","TON"
"Fuel Comb. Other","MA","25","Essex","009","Sulfur Dioxide","CAP","238.14953677","TON"
"Highway Vehicles","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","237.2321712205","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","Volatile Organic Compounds","CAP","234.9908455","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","234.644398","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","233.0266615729","TON"
"Fuel Comb. Other","MA","25","Worcester","027","Ammonia","CAP","231.81178738","TON"
"Miscellaneous","MA","25","Hampden","013","Nitrogen Oxides","CAP","230.98920557619","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","229.807928","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","Carbon Monoxide","CAP","228.141384","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","226.7344773268","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","Lead","CAP/HAP","224.0606817","LB"
"Other Industrial Processes","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","223.927722","TON"
"Other Industrial Processes","MA","25","Plymouth","023","Carbon Monoxide","CAP","223.750921","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","222.95982638","TON"
"Storage & Transport","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","218.01649596","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","217.456445039","TON"
"Waste Disposal & Recycling","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","217.27995","TON"
"Other Industrial Processes","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","215.38533238","TON"
"Other Industrial Processes","MA","25","Bristol","005","Volatile Organic Compounds","CAP","214.5443682","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","Nitrogen Oxides","CAP","214.178209","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","212.9332915","TON"
"Other Industrial Processes","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","211.3408692","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","209.6085378211","TON"
"Miscellaneous","MA","25","Worcester","027","Carbon Monoxide","CAP","209.3278888851","TON"
"Miscellaneous","MA","25","Essex","009","Carbon Monoxide","CAP","208.0246896541","TON"
"Other Industrial Processes","MA","25","Hampden","013","Carbon Monoxide","CAP","206.483045","TON"
"Fuel Comb. Other","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","206.181976406","TON"
"Natural Resources","MA","25","Suffolk","025","Carbon Monoxide","CAP","204.1312","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","202.9922868","TON"
"Fuel Comb. Other","MA","25","Franklin","011","Volatile Organic Compounds","CAP","201.2479158427","TON"
"Fuel Comb. Other","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","200.239646321","TON"
"Off-Highway","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","199.08723820393","TON"
"Highway Vehicles","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","198.3858514","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","198.1865277868","TON"
"Waste Disposal & Recycling","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","197.948368","TON"
"Off-Highway","MA","25","Dukes","007","Lead","CAP/HAP","197.3917895422","LB"
"Highway Vehicles","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","197.23312579","TON"
"Highway Vehicles","MA","25","Norfolk","021","Ammonia","CAP","196.17977871","TON"
"Fuel Comb. Other","MA","25","Dukes","007","Carbon Monoxide","CAP","193.346230236","TON"
"Highway Vehicles","MA","25","Essex","009","Ammonia","CAP","192.083291812","TON"
"Natural Resources","MA","25","Dukes","007","Carbon Monoxide","CAP","191.7536","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","191.0814193511","TON"
"Miscellaneous","MA","25","Suffolk","025","Carbon Monoxide","CAP","190.3658610113","TON"
"Fuel Comb. Other","MA","25","Franklin","011","Nitrogen Oxides","CAP","190.02115868","TON"
"Fuel Comb. Other","MA","25","Essex","009","Ammonia","CAP","189.242429445","TON"
"Highway Vehicles","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","188.858751166","TON"
"Off-Highway","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","187.13080195023","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","Nitrogen Oxides","CAP","185.4971065","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","185.4714673","TON"
"Fuel Comb. Industrial","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","185.3261064447","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","Carbon Monoxide","CAP","183.9458258","TON"
"Off-Highway","MA","25","Nantucket","019","Lead","CAP/HAP","183.86211461034","LB"
"Off-Highway","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","182.91153268861","TON"
"Off-Highway","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","181.42698703819","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","Ammonia","CAP","180.62274491","TON"
"Other Industrial Processes","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","179.3420998","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","Ammonia","CAP","175.616943184","TON"
"Fuel Comb. Other","MA","25","Bristol","005","Sulfur Dioxide","CAP","174.502076026","TON"
"Off-Highway","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","172.13256170079","TON"
"Off-Highway","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","171.74524136766","TON"
"Off-Highway","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","170.0197207414044","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","Lead","CAP/HAP","169.92971928","LB"
"Miscellaneous","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","169.081103007842","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","Lead","CAP/HAP","165.5924385636000286226","LB"
"Other Industrial Processes","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","163.7426924","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","Nitrogen Oxides","CAP","163.0319164","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","162.567665","TON"
"Fuel Comb. Industrial","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","162.5169908987","TON"
"Highway Vehicles","MA","25","Bristol","005","Ammonia","CAP","162.3319339108","TON"
"Waste Disposal & Recycling","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","161.933386","TON"
"Miscellaneous","MA","25","Hampden","013","Carbon Monoxide","CAP","159.94689286006","TON"
"Off-Highway","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","159.250261807692","TON"
"Other Industrial Processes","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","157.544589","TON"
"Highway Vehicles","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","157.301939642","TON"
"Miscellaneous","MA","25","Norfolk","021","Carbon Monoxide","CAP","157.2820175207","TON"
"Highway Vehicles","MA","25","Dukes","007","Nitrogen Oxides","CAP","154.610641811","TON"
"Other Industrial Processes","MA","25","Worcester","027","Nitrogen Oxides","CAP","151.575154","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","Sulfur Dioxide","CAP","151.1858552","TON"
"Fuel Comb. Other","MA","25","Hampden","013","Sulfur Dioxide","CAP","149.69967349","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","Sulfur Dioxide","CAP","149.696542086","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","149.5892952","TON"
"Fuel Comb. Industrial","MA","25","Franklin","011","Nitrogen Oxides","CAP","149.4169783","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","Carbon Monoxide","CAP","148.0122","TON"
"Fuel Comb. Other","MA","25","Bristol","005","Ammonia","CAP","147.007405994","TON"
"Highway Vehicles","MA","25","Dukes","007","Volatile Organic Compounds","CAP","145.755717085","TON"
"Off-Highway","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","144.977525088373","TON"
"Highway Vehicles","MA","25","Plymouth","023","Ammonia","CAP","144.4305664495","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","Sulfur Dioxide","CAP","144.29368665","TON"
"Highway Vehicles","MA","25","Middlesex","017","Sulfur Dioxide","CAP","143.3055288243","TON"
"Other Industrial Processes","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","141.7989206","TON"
"Highway Vehicles","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","141.433633807","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","140.656880327","TON"
"Highway Vehicles","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","136.89370894189","TON"
"Natural Resources","MA","25","Worcester","027","Nitrogen Oxides","CAP","136.4964","TON"
"Off-Highway","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","136.072981573525","TON"
"Other Industrial Processes","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","135.2202658","TON"
"Other Industrial Processes","MA","25","Barnstable","001","Carbon Monoxide","CAP","134.052376","TON"
"Fuel Comb. Other","MA","25","Hampden","013","Ammonia","CAP","132.17610327","TON"
"Highway Vehicles","MA","25","Hampden","013","Ammonia","CAP","128.8772573353","TON"
"Storage & Transport","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","127.342758047","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","Ammonia","CAP","125.670408964","TON"
"Highway Vehicles","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","124.9154479778","TON"
"Off-Highway","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","123.635739368234","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","123.242553627","TON"
"Highway Vehicles","MA","25","Suffolk","025","Ammonia","CAP","119.434190267292","TON"
"Waste Disposal & Recycling","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","118.013252","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","Carbon Monoxide","CAP","117.4946786","TON"
"Highway Vehicles","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","117.39568084","TON"
"Off-Highway","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","116.593766980564","TON"
"Solvent Utilization","MA","25","Dukes","007","Volatile Organic Compounds","CAP","114.6460024","TON"
"Highway Vehicles","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","113.99709824833","TON"
"Chemical & Allied Product Mfg","MA","25","Hampden","013","Volatile Organic Compounds","CAP","111.049","TON"
"Miscellaneous","MA","25","Plymouth","023","Carbon Monoxide","CAP","110.93614033168","TON"
"Other Industrial Processes","MA","25","Hampden","013","Volatile Organic Compounds","CAP","109.3455145","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","Lead","CAP/HAP","108.440822","LB"
"Other Industrial Processes","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","107.83113085","TON"
"Waste Disposal & Recycling","MA","25","Franklin","011","Volatile Organic Compounds","CAP","107.5939323","TON"
"Waste Disposal & Recycling","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","107.055668","TON"
"Fuel Comb. Other","MA","25","Nantucket","019","Carbon Monoxide","CAP","103.825825384","TON"
"Highway Vehicles","MA","25","Nantucket","019","Nitrogen Oxides","CAP","102.7239673734","TON"
"Miscellaneous","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","102.06443112798","TON"
"Waste Disposal & Recycling","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","101.78598764","TON"
"Highway Vehicles","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","101.6860888046","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","Nitrogen Oxides","CAP","99.7426","TON"
"Waste Disposal & Recycling","MA","25","Berkshire","003","Nitrogen Oxides","CAP","97.212084","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","Carbon Monoxide","CAP","96.8919","TON"
"Waste Disposal & Recycling","MA","25","Berkshire","003","Lead","CAP/HAP","95.8","LB"
"Natural Resources","MA","25","Middlesex","017","Nitrogen Oxides","CAP","95.3134","TON"
"Off-Highway","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","95.16020361639","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","94.812506","TON"
"Off-Highway","MA","25","Suffolk","025","Lead","CAP/HAP","94.778854820674","LB"
"Fuel Comb. Industrial","MA","25","Hampshire","015","Carbon Monoxide","CAP","94.7035364","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","Nitrogen Oxides","CAP","91.2673692","TON"
"Chemical & Allied Product Mfg","MA","25","Worcester","027","Volatile Organic Compounds","CAP","90.5065","TON"
"Off-Highway","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","89.89174994029","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","Lead","CAP/HAP","89.0508167643203694286","LB"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","Sulfur Dioxide","CAP","88.2984","TON"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","Volatile Organic Compounds","CAP","88.2656","TON"
"Natural Resources","MA","25","Plymouth","023","Nitrogen Oxides","CAP","88.19782","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","Sulfur Dioxide","CAP","88.0734","TON"
"Highway Vehicles","MA","25","Barnstable","001","Ammonia","CAP","85.966962039","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","Sulfur Dioxide","CAP","85.39845672","TON"
"Highway Vehicles","MA","25","Worcester","027","Sulfur Dioxide","CAP","83.76931247396","TON"
"Fuel Comb. Other","MA","25","Worcester","027","Lead","CAP/HAP","82.4156751843160655656","LB"
"Fuel Comb. Other","MA","25","Barnstable","001","Sulfur Dioxide","CAP","82.008420094","TON"
"Fuel Comb. Industrial","MA","25","Franklin","011","Carbon Monoxide","CAP","81.7552876","TON"
"Waste Disposal & Recycling","MA","25","Dukes","007","Carbon Monoxide","CAP","81.4060694","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","81.3392746","TON"
"Natural Resources","MA","25","Essex","009","Nitrogen Oxides","CAP","80.08294","TON"
"Natural Resources","MA","25","Nantucket","019","Carbon Monoxide","CAP","79.00035","TON"
"Fuel Comb. Other","MA","25","Essex","009","Lead","CAP/HAP","78.1364288344144420412","LB"
"Other Industrial Processes","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","77.5548406","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","Volatile Organic Compounds","CAP","77.2833116","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","77.2159450291","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","77.2159450291","TON"
"Natural Resources","MA","25","Bristol","005","Nitrogen Oxides","CAP","73.75714","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","Sulfur Dioxide","CAP","73.47420198","TON"
"Solvent Utilization","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","73.042912965","TON"
"Highway Vehicles","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","72.989793033","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","Sulfur Dioxide","CAP","72.4307553","TON"
"Natural Resources","MA","25","Hampshire","015","Nitrogen Oxides","CAP","72.35144","TON"
"Natural Resources","MA","25","Hampden","013","Nitrogen Oxides","CAP","72.2005","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","Lead","CAP/HAP","72.129939332828254592","LB"
"Other Industrial Processes","MA","25","Berkshire","003","Carbon Monoxide","CAP","71.117294","TON"
"Natural Resources","MA","25","Berkshire","003","Nitrogen Oxides","CAP","71.07531","TON"
"Other Industrial Processes","MA","25","Hampshire","015","Carbon Monoxide","CAP","70.02169","TON"
"Highway Vehicles","MA","25","Norfolk","021","Sulfur Dioxide","CAP","69.85960699","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","Ammonia","CAP","68.816550058","TON"
"Highway Vehicles","MA","25","Essex","009","Sulfur Dioxide","CAP","67.6492678716","TON"
"Miscellaneous","MA","25","Bristol","005","Carbon Monoxide","CAP","67.54000554322","TON"
"Miscellaneous","MA","25","Worcester","027","Volatile Organic Compounds","CAP","67.03606759761","TON"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","65.0105696992","TON"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","64.6242696992","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","Sulfur Dioxide","CAP","64.5019","TON"
"Highway Vehicles","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","63.843682863","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","Carbon Monoxide","CAP","62.8846","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","62.8403866","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","Sulfur Dioxide","CAP","62.813731262","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","Nitrogen Oxides","CAP","62.6606736","TON"
"Natural Resources","MA","25","Barnstable","001","Nitrogen Oxides","CAP","61.97446","TON"
"Miscellaneous","MA","25","Hampden","013","Volatile Organic Compounds","CAP","60.644238052859","TON"
"Other Industrial Processes","MA","25","Bristol","005","Lead","CAP/HAP","60.62","LB"
"Off-Highway","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","60.41672186307","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","59.6760335","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","59.6756335","TON"
"Natural Resources","MA","25","Franklin","011","Nitrogen Oxides","CAP","59.23031","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","Sulfur Dioxide","CAP","57.993430877","TON"
"Fuel Comb. Other","MA","25","Bristol","005","Lead","CAP/HAP","57.762833886106402556","LB"
"Fuel Comb. Industrial","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","56.6083337113","TON"
"Off-Highway","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","55.92001461252","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","Ammonia","CAP","54.344577579","TON"
"Natural Resources","MA","25","Norfolk","021","Nitrogen Oxides","CAP","54.33177","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","Nitrogen Oxides","CAP","54.1735","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","Sulfur Dioxide","CAP","53.859203002","TON"
"Miscellaneous","MA","25","Essex","009","Volatile Organic Compounds","CAP","53.66835058063","TON"
"Highway Vehicles","MA","25","Bristol","005","Sulfur Dioxide","CAP","52.6623895405","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","51.659694485","TON"
"Other Industrial Processes","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","51.4417562","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","Volatile Organic Compounds","CAP","51.1126788","TON"
"Storage & Transport","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","51.090557087","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","50.5665787037","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","Sulfur Dioxide","CAP","49.61211989","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","Lead","CAP/HAP","49.2198412244865798286","LB"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","49.2162428447","TON"
"Highway Vehicles","MA","25","Plymouth","023","Sulfur Dioxide","CAP","48.6798822843","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","Ammonia","CAP","48.252428899","TON"
