"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Other Industrial Processes","ME","23","Piscataquis","021","PM10 Primary (Filt + Cond)","CAP","8.25694723","TON"
"Fuel Comb. Elec. Util.","ME","23","Franklin","007","PM10 Primary (Filt + Cond)","CAP","8.2294744263","TON"
"Fuel Comb. Elec. Util.","ME","23","Franklin","007","PM2.5 Primary (Filt + Cond)","CAP","8.22937042627","TON"
"Fuel Comb. Other","ME","23","Lincoln","015","Lead","CAP/HAP","8.22396681","LB"
"Other Industrial Processes","ME","23","Oxford","017","Lead","CAP/HAP","7.92","LB"
"Miscellaneous","ME","23","York","031","Sulfur Dioxide","CAP","7.81749519165","TON"
"Fuel Comb. Other","ME","23","Washington","029","Lead","CAP/HAP","7.796141768","LB"
"Other Industrial Processes","ME","23","Hancock","009","Lead","CAP/HAP","7.7923","LB"
"Waste Disposal & Recycling","ME","23","Aroostook","003","Sulfur Dioxide","CAP","7.71705846","TON"
"Fuel Comb. Elec. Util.","ME","23","Franklin","007","Sulfur Dioxide","CAP","7.5951","TON"
"Petroleum & Related Industries","ME","23","Washington","029","Volatile Organic Compounds","CAP","7.535553","TON"
"Other Industrial Processes","ME","23","Piscataquis","021","PM2.5 Primary (Filt + Cond)","CAP","7.42578893","TON"
"Petroleum & Related Industries","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","7.22","TON"
"Miscellaneous","ME","23","Hancock","009","Sulfur Dioxide","CAP","7.202851265448","TON"
"Miscellaneous","ME","23","Washington","029","Nitrogen Oxides","CAP","7.114129956821","TON"
"Highway Vehicles","ME","23","Aroostook","003","Sulfur Dioxide","CAP","7.0330743194","TON"
"Petroleum & Related Industries","ME","23","Penobscot","019","Volatile Organic Compounds","CAP","6.95","TON"
"Waste Disposal & Recycling","ME","23","Somerset","025","Sulfur Dioxide","CAP","6.94158072","TON"
"Highway Vehicles","ME","23","Hancock","009","Sulfur Dioxide","CAP","6.93281128041","TON"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","Carbon Monoxide","CAP","6.709","TON"
"Fuel Comb. Industrial","ME","23","Penobscot","019","Lead","CAP/HAP","6.696604336","LB"
"Waste Disposal & Recycling","ME","23","Hancock","009","Sulfur Dioxide","CAP","6.6424132","TON"
"Waste Disposal & Recycling","ME","23","Piscataquis","021","Nitrogen Oxides","CAP","6.5752987","TON"
"Highway Vehicles","ME","23","Somerset","025","Sulfur Dioxide","CAP","6.56043848972","TON"
"Miscellaneous","ME","23","Lincoln","015","Volatile Organic Compounds","CAP","6.4655714676469","TON"
"Fuel Comb. Industrial","ME","23","Aroostook","003","Ammonia","CAP","6.403887001","TON"
"Miscellaneous","ME","23","Penobscot","019","Nitrogen Oxides","CAP","6.35206726406","TON"
"Miscellaneous","ME","23","Sagadahoc","023","Volatile Organic Compounds","CAP","6.0817614463178","TON"
"Fuel Comb. Industrial","ME","23","Oxford","017","Ammonia","CAP","6.062743244","TON"
"Fuel Comb. Elec. Util.","ME","23","York","031","Carbon Monoxide","CAP","5.9407","TON"
"Fuel Comb. Elec. Util.","ME","23","Cumberland","005","Lead","CAP/HAP","5.92438394","LB"
"Fuel Comb. Other","ME","23","Franklin","007","Lead","CAP/HAP","5.85735085","LB"
"Petroleum & Related Industries","ME","23","Waldo","027","Volatile Organic Compounds","CAP","5.74","TON"
"Other Industrial Processes","ME","23","Androscoggin","001","Sulfur Dioxide","CAP","5.7","TON"
"Fuel Comb. Elec. Util.","ME","23","Androscoggin","001","Sulfur Dioxide","CAP","5.650694","TON"
"Highway Vehicles","ME","23","Oxford","017","Sulfur Dioxide","CAP","5.40533010825","TON"
"Fuel Comb. Elec. Util.","ME","23","Cumberland","005","Ammonia","CAP","5.376","TON"
"Fuel Comb. Industrial","ME","23","Knox","013","Ammonia","CAP","5.171888413","TON"
"Highway Vehicles","ME","23","Piscataquis","021","Ammonia","CAP","5.16283887141","TON"
"Waste Disposal & Recycling","ME","23","Waldo","027","Sulfur Dioxide","CAP","5.0788345","TON"
"Fuel Comb. Elec. Util.","ME","23","Washington","029","Sulfur Dioxide","CAP","4.90053","TON"
"Highway Vehicles","ME","23","Sagadahoc","023","Sulfur Dioxide","CAP","4.77276514234","TON"
"Fuel Comb. Elec. Util.","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","4.66651","TON"
"Other Industrial Processes","ME","23","Knox","013","Lead","CAP/HAP","4.6654","LB"
"Miscellaneous","ME","23","Somerset","025","Nitrogen Oxides","CAP","4.598579226663","TON"
"Miscellaneous","ME","23","Waldo","027","Nitrogen Oxides","CAP","4.563655754215","TON"
"Off-Highway","ME","23","Knox","013","Sulfur Dioxide","CAP","4.43782987203198","TON"
"Miscellaneous","ME","23","Washington","029","Sulfur Dioxide","CAP","4.2867473551","TON"
"Off-Highway","ME","23","Washington","029","Sulfur Dioxide","CAP","4.28471812286969","TON"
"Waste Disposal & Recycling","ME","23","Franklin","007","Sulfur Dioxide","CAP","4.05412804","TON"
"Fuel Comb. Industrial","ME","23","Kennebec","011","Lead","CAP/HAP","4.053863164","LB"
"Other Industrial Processes","ME","23","Androscoggin","001","Nitrogen Oxides","CAP","4.0488249","TON"
"Fuel Comb. Industrial","ME","23","Androscoggin","001","Lead","CAP/HAP","3.994561222","LB"
"Waste Disposal & Recycling","ME","23","Lincoln","015","Sulfur Dioxide","CAP","3.98707864","TON"
"Highway Vehicles","ME","23","Waldo","027","Sulfur Dioxide","CAP","3.9505471212","TON"
"Fuel Comb. Industrial","ME","23","Hancock","009","Ammonia","CAP","3.950091615","TON"
"Miscellaneous","ME","23","Penobscot","019","Sulfur Dioxide","CAP","3.89369932225","TON"
"Chemical & Allied Product Mfg","ME","23","Androscoggin","001","Volatile Organic Compounds","CAP","3.882","TON"
"Highway Vehicles","ME","23","Washington","029","Sulfur Dioxide","CAP","3.81484779522246","TON"
"Highway Vehicles","ME","23","Lincoln","015","Sulfur Dioxide","CAP","3.8057972597","TON"
"Waste Disposal & Recycling","ME","23","Sagadahoc","023","Sulfur Dioxide","CAP","3.64600206","TON"
"Fuel Comb. Other","ME","23","Piscataquis","021","Lead","CAP/HAP","3.62703107","LB"
"Highway Vehicles","ME","23","Knox","013","Sulfur Dioxide","CAP","3.592646590665","TON"
"Other Industrial Processes","ME","23","Penobscot","019","Nitrogen Oxides","CAP","3.5472251","TON"
"Petroleum & Related Industries","ME","23","Penobscot","019","Nitrogen Oxides","CAP","3.5","TON"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","Nitrogen Oxides","CAP","3.42","TON"
"Miscellaneous","ME","23","Cumberland","005","Nitrogen Oxides","CAP","3.34068579525","TON"
"Off-Highway","ME","23","Sagadahoc","023","Lead","CAP/HAP","3.2455849951","LB"
"Petroleum & Related Industries","ME","23","Aroostook","003","Nitrogen Oxides","CAP","3.2","TON"
"Highway Vehicles","ME","23","Franklin","007","Sulfur Dioxide","CAP","3.19560117484","TON"
"Waste Disposal & Recycling","ME","23","Knox","013","Sulfur Dioxide","CAP","3.03554868","TON"
"Off-Highway","ME","23","Kennebec","011","Sulfur Dioxide","CAP","3.0337915961437","TON"
"Off-Highway","ME","23","York","031","Sulfur Dioxide","CAP","2.966136781131","TON"
"Petroleum & Related Industries","ME","23","York","031","PM10 Primary (Filt + Cond)","CAP","2.929","TON"
"Off-Highway","ME","23","Aroostook","003","Sulfur Dioxide","CAP","2.9154250731312","TON"
"Miscellaneous","ME","23","Somerset","025","Sulfur Dioxide","CAP","2.869064634555","TON"
"Waste Disposal & Recycling","ME","23","Washington","029","Sulfur Dioxide","CAP","2.83144268","TON"
"Petroleum & Related Industries","ME","23","Sagadahoc","023","Nitrogen Oxides","CAP","2.8","TON"
"Other Industrial Processes","ME","23","Lincoln","015","Volatile Organic Compounds","CAP","2.782182211","TON"
"Off-Highway","ME","23","Somerset","025","Sulfur Dioxide","CAP","2.77420007142875","TON"
"Miscellaneous","ME","23","Waldo","027","Sulfur Dioxide","CAP","2.735613600925","TON"
"Fuel Comb. Industrial","ME","23","Franklin","007","Ammonia","CAP","2.696604528","TON"
"Off-Highway","ME","23","Cumberland","005","Ammonia","CAP","2.693643544561","TON"
"Other Industrial Processes","ME","23","Androscoggin","001","Lead","CAP/HAP","2.656668","LB"
"Other Industrial Processes","ME","23","Sagadahoc","023","Volatile Organic Compounds","CAP","2.64324902","TON"
"Off-Highway","ME","23","Waldo","027","Sulfur Dioxide","CAP","2.57304960253315","TON"
"Storage & Transport","ME","23","Franklin","007","PM10 Primary (Filt + Cond)","CAP","2.567","TON"
"Storage & Transport","ME","23","Franklin","007","PM2.5 Primary (Filt + Cond)","CAP","2.567","TON"
"Miscellaneous","ME","23","Piscataquis","021","Nitrogen Oxides","CAP","2.507555667328","TON"
"Fuel Comb. Industrial","ME","23","Waldo","027","Ammonia","CAP","2.5056220483","TON"
"Other Industrial Processes","ME","23","Knox","013","Ammonia","CAP","2.4131","TON"
"Petroleum & Related Industries","ME","23","Aroostook","003","Sulfur Dioxide","CAP","2.4","TON"
"Off-Highway","ME","23","Piscataquis","021","Sulfur Dioxide","CAP","2.38145384498901","TON"
"Fuel Comb. Industrial","ME","23","Lincoln","015","Ammonia","CAP","2.3600475207","TON"
"Fuel Comb. Elec. Util.","ME","23","Somerset","025","PM10 Primary (Filt + Cond)","CAP","2.3478","TON"
"Fuel Comb. Elec. Util.","ME","23","Somerset","025","PM2.5 Primary (Filt + Cond)","CAP","2.3478","TON"
"Fuel Comb. Elec. Util.","ME","23","Washington","029","Volatile Organic Compounds","CAP","2.30257","TON"
"Fuel Comb. Elec. Util.","ME","23","Washington","029","Lead","CAP/HAP","2.2","LB"
"Waste Disposal & Recycling","ME","23","Penobscot","019","Ammonia","CAP","2.176998","TON"
"Fuel Comb. Industrial","ME","23","Washington","029","Ammonia","CAP","2.1572583197","TON"
"Fuel Comb. Industrial","ME","23","Knox","013","Lead","CAP/HAP","2.081585168","LB"
"Waste Disposal & Recycling","ME","23","Androscoggin","001","Lead","CAP/HAP","2.054376","LB"
"Miscellaneous","ME","23","Kennebec","011","Nitrogen Oxides","CAP","2.01936379674","TON"
"Miscellaneous","ME","23","Oxford","017","Nitrogen Oxides","CAP","2.00377912008","TON"
"Waste Disposal & Recycling","ME","23","Cumberland","005","Ammonia","CAP","1.9157205","TON"
"Other Industrial Processes","ME","23","Cumberland","005","Nitrogen Oxides","CAP","1.910974","TON"
"Miscellaneous","ME","23","Knox","013","Nitrogen Oxides","CAP","1.895798206735","TON"
"Waste Disposal & Recycling","ME","23","Washington","029","Ammonia","CAP","1.8884805","TON"
"Fuel Comb. Industrial","ME","23","Piscataquis","021","Ammonia","CAP","1.8868790073","TON"
"Off-Highway","ME","23","Androscoggin","001","Sulfur Dioxide","CAP","1.8687703411439","TON"
"Miscellaneous","ME","23","Cumberland","005","Sulfur Dioxide","CAP","1.81795880347","TON"
"Other Industrial Processes","ME","23","Androscoggin","001","Ammonia","CAP","1.7989","TON"
"Highway Vehicles","ME","23","Piscataquis","021","Sulfur Dioxide","CAP","1.722084673759","TON"
"Fuel Comb. Elec. Util.","ME","23","Penobscot","019","Ammonia","CAP","1.7189","TON"
"Miscellaneous","ME","23","Cumberland","005","Lead","CAP/HAP","1.647701017","LB"
"Petroleum & Related Industries","ME","23","Knox","013","PM10 Primary (Filt + Cond)","CAP","1.63845","TON"
"Petroleum & Related Industries","ME","23","York","031","PM2.5 Primary (Filt + Cond)","CAP","1.629","TON"
"Petroleum & Related Industries","ME","23","York","031","Volatile Organic Compounds","CAP","1.58","TON"
"Fuel Comb. Elec. Util.","ME","23","Washington","029","PM10 Primary (Filt + Cond)","CAP","1.53519128","TON"
"Miscellaneous","ME","23","Piscataquis","021","Sulfur Dioxide","CAP","1.506633653725","TON"
"Off-Highway","ME","23","Hancock","009","Ammonia","CAP","1.4394074551519","TON"
"Storage & Transport","ME","23","Franklin","007","Carbon Monoxide","CAP","1.43","TON"
"Petroleum & Related Industries","ME","23","Penobscot","019","PM10 Primary (Filt + Cond)","CAP","1.414","TON"
"Other Industrial Processes","ME","23","York","031","Nitrogen Oxides","CAP","1.365778","TON"
"Miscellaneous","ME","23","Franklin","007","Nitrogen Oxides","CAP","1.354592690965","TON"
"Fuel Comb. Elec. Util.","ME","23","Washington","029","PM2.5 Primary (Filt + Cond)","CAP","1.35419128","TON"
"Off-Highway","ME","23","Piscataquis","021","Ammonia","CAP","1.35267902331806","TON"
"Fuel Comb. Industrial","ME","23","Hancock","009","Lead","CAP/HAP","1.336445262","LB"
"Waste Disposal & Recycling","ME","23","Piscataquis","021","Sulfur Dioxide","CAP","1.2916401","TON"
"Off-Highway","ME","23","Washington","029","Ammonia","CAP","1.27483802303898","TON"
"Miscellaneous","ME","23","York","031","Lead","CAP/HAP","1.27436764674","LB"
"Fuel Comb. Elec. Util.","ME","23","York","031","Ammonia","CAP","1.2702","TON"
"Fuel Comb. Industrial","ME","23","Sagadahoc","023","Lead","CAP/HAP","1.270115358","LB"
"Off-Highway","ME","23","Oxford","017","Sulfur Dioxide","CAP","1.26544932176395","TON"
"Petroleum & Related Industries","ME","23","Penobscot","019","PM2.5 Primary (Filt + Cond)","CAP","1.214","TON"
"Off-Highway","ME","23","Lincoln","015","Sulfur Dioxide","CAP","1.1669906080504","TON"
"Off-Highway","ME","23","Knox","013","Ammonia","CAP","1.1606752240621","TON"
"Off-Highway","ME","23","Penobscot","019","Ammonia","CAP","1.1438810522501","TON"
"Miscellaneous","ME","23","Kennebec","011","Sulfur Dioxide","CAP","1.13772505557","TON"
"Off-Highway","ME","23","York","031","Ammonia","CAP","1.1170505428169","TON"
"Petroleum & Related Industries","ME","23","Sagadahoc","023","PM10 Primary (Filt + Cond)","CAP","1.111","TON"
"Miscellaneous","ME","23","Oxford","017","Sulfur Dioxide","CAP","1.104839485331","TON"
"Miscellaneous","ME","23","Knox","013","Sulfur Dioxide","CAP","1.092755786359","TON"
"Off-Highway","ME","23","Aroostook","003","Ammonia","CAP","1.0419266433184","TON"
"Storage & Transport","ME","23","Waldo","027","PM10 Primary (Filt + Cond)","CAP","1","TON"
"Fuel Comb. Elec. Util.","ME","23","Oxford","017","Ammonia","CAP","1","TON"
"Miscellaneous","ME","23","Penobscot","019","Lead","CAP/HAP",".98932817052","LB"
"Petroleum & Related Industries","ME","23","Sagadahoc","023","PM2.5 Primary (Filt + Cond)","CAP",".961","TON"
"Fuel Comb. Elec. Util.","ME","23","York","031","Volatile Organic Compounds","CAP",".9040152","TON"
"Off-Highway","ME","23","Somerset","025","Ammonia","CAP",".89760340784006","TON"
"Petroleum & Related Industries","ME","23","Knox","013","PM2.5 Primary (Filt + Cond)","CAP",".87774","TON"
"Miscellaneous","ME","23","Kennebec","011","Lead","CAP/HAP",".82555425638","LB"
"Off-Highway","ME","23","Sagadahoc","023","Sulfur Dioxide","CAP",".80031055250202","TON"
"Off-Highway","ME","23","Lincoln","015","Ammonia","CAP",".8002576619348","TON"
"Other Industrial Processes","ME","23","Hancock","009","Nitrogen Oxides","CAP",".7945287","TON"
"Other Industrial Processes","ME","23","Kennebec","011","Nitrogen Oxides","CAP",".7899745","TON"
"Off-Highway","ME","23","Kennebec","011","Ammonia","CAP",".780527378727","TON"
"Other Industrial Processes","ME","23","York","031","Lead","CAP/HAP",".78","LB"
"Other Industrial Processes","ME","23","Cumberland","005","Ammonia","CAP",".7724","TON"
"Miscellaneous","ME","23","Franklin","007","Sulfur Dioxide","CAP",".754237990589","TON"
"Off-Highway","ME","23","Franklin","007","Sulfur Dioxide","CAP",".7478791506959","TON"
"Petroleum & Related Industries","ME","23","Knox","013","Nitrogen Oxides","CAP",".7096","TON"
"Fuel Comb. Industrial","ME","23","Lincoln","015","Lead","CAP/HAP",".708971434","LB"
"Miscellaneous","ME","23","Androscoggin","001","Lead","CAP/HAP",".69836094302","LB"
"Chemical & Allied Product Mfg","ME","23","York","031","Volatile Organic Compounds","CAP",".65","TON"
"Petroleum & Related Industries","ME","23","Penobscot","019","Sulfur Dioxide","CAP",".64","TON"
"Fuel Comb. Elec. Util.","ME","23","Oxford","017","Volatile Organic Compounds","CAP",".61756","TON"
"Off-Highway","ME","23","Oxford","017","Ammonia","CAP",".60795854066706","TON"
"Storage & Transport","ME","23","Waldo","027","PM2.5 Primary (Filt + Cond)","CAP",".6071429","TON"
"Petroleum & Related Industries","ME","23","Knox","013","Carbon Monoxide","CAP",".596","TON"
"Storage & Transport","ME","23","York","031","Lead","CAP/HAP",".552724496","LB"
"Fuel Comb. Elec. Util.","ME","23","Oxford","017","Sulfur Dioxide","CAP",".54","TON"
"Off-Highway","ME","23","Waldo","027","Ammonia","CAP",".53917796324706","TON"
"Off-Highway","ME","23","Franklin","007","Ammonia","CAP",".53872320666706","TON"
"Off-Highway","ME","23","Sagadahoc","023","Ammonia","CAP",".5253153995024","TON"
"Miscellaneous","ME","23","Aroostook","003","Lead","CAP/HAP",".52192616308","LB"
"Petroleum & Related Industries","ME","23","Sagadahoc","023","Sulfur Dioxide","CAP",".52","TON"
"Off-Highway","ME","23","Androscoggin","001","Ammonia","CAP",".4530146193404","TON"
"Miscellaneous","ME","23","Androscoggin","001","Nitrogen Oxides","CAP",".43501667301","TON"
"Storage & Transport","ME","23","Androscoggin","001","Lead","CAP/HAP",".421043686","LB"
"Miscellaneous","ME","23","Oxford","017","Lead","CAP/HAP",".40404496656","LB"
"Miscellaneous","ME","23","Hancock","009","Lead","CAP/HAP",".39391040242","LB"
"Fuel Comb. Elec. Util.","ME","23","York","031","Lead","CAP/HAP",".393","LB"
"Miscellaneous","ME","23","Sagadahoc","023","Nitrogen Oxides","CAP",".390773133436","TON"
"Miscellaneous","ME","23","Somerset","025","Lead","CAP/HAP",".38172376544","LB"
"Waste Disposal & Recycling","ME","23","Kennebec","011","Ammonia","CAP",".376363","TON"
"Storage & Transport","ME","23","Penobscot","019","Lead","CAP/HAP",".347273034","LB"
"Storage & Transport","ME","23","Oxford","017","Lead","CAP/HAP",".332485598","LB"
"Waste Disposal & Recycling","ME","23","Androscoggin","001","Ammonia","CAP",".3287775","TON"
"Other Industrial Processes","ME","23","Penobscot","019","Sulfur Dioxide","CAP",".32","TON"
"Waste Disposal & Recycling","ME","23","York","031","Ammonia","CAP",".3073155","TON"
"Petroleum & Related Industries","ME","23","York","031","Lead","CAP/HAP",".302","LB"
"Miscellaneous","ME","23","Knox","013","Lead","CAP/HAP",".29631898452","LB"
"Miscellaneous","ME","23","Waldo","027","Lead","CAP/HAP",".27900142398","LB"
"Other Industrial Processes","ME","23","Waldo","027","Nitrogen Oxides","CAP",".2681041","TON"
"Petroleum & Related Industries","ME","23","Aroostook","003","PM10 Primary (Filt + Cond)","CAP",".2626","TON"
"Miscellaneous","ME","23","Washington","029","Lead","CAP/HAP",".25749408306","LB"
"Other Industrial Processes","ME","23","Sagadahoc","023","Nitrogen Oxides","CAP",".2572274","TON"
"Fuel Comb. Elec. Util.","ME","23","Oxford","017","PM2.5 Primary (Filt + Cond)","CAP",".2562742","TON"
"Fuel Comb. Elec. Util.","ME","23","Oxford","017","PM10 Primary (Filt + Cond)","CAP",".2562742","TON"
"Miscellaneous","ME","23","Lincoln","015","Nitrogen Oxides","CAP",".255116221849","TON"
"Other Industrial Processes","ME","23","Lincoln","015","Nitrogen Oxides","CAP",".2546996","TON"
"Miscellaneous","ME","23","Lincoln","015","Lead","CAP/HAP",".25332013622","LB"
"Storage & Transport","ME","23","Androscoggin","001","PM10 Primary (Filt + Cond)","CAP",".25","TON"
"Miscellaneous","ME","23","Androscoggin","001","Sulfur Dioxide","CAP",".24523348487","TON"
"Petroleum & Related Industries","ME","23","Penobscot","019","Lead","CAP/HAP",".24","LB"
"Petroleum & Related Industries","ME","23","Aroostook","003","PM2.5 Primary (Filt + Cond)","CAP",".2226","TON"
"Waste Disposal & Recycling","ME","23","Aroostook","003","Ammonia","CAP",".221052","TON"
"Petroleum & Related Industries","ME","23","Aroostook","003","Volatile Organic Compounds","CAP",".22","TON"
"Miscellaneous","ME","23","Sagadahoc","023","Lead","CAP/HAP",".2057736524","LB"
"Storage & Transport","ME","23","Kennebec","011","Lead","CAP/HAP",".203163654","LB"
"Miscellaneous","ME","23","Franklin","007","Lead","CAP/HAP",".2027115751","LB"
"Petroleum & Related Industries","ME","23","Sagadahoc","023","Lead","CAP/HAP",".2","LB"
"Miscellaneous","ME","23","Sagadahoc","023","Sulfur Dioxide","CAP",".195768348165","TON"
"Fuel Comb. Elec. Util.","ME","23","Somerset","025","Volatile Organic Compounds","CAP",".172","TON"
"Storage & Transport","ME","23","Cumberland","005","Lead","CAP/HAP",".170087892","LB"
"Storage & Transport","ME","23","Hancock","009","Lead","CAP/HAP",".169856134","LB"
"Chemical & Allied Product Mfg","ME","23","Androscoggin","001","PM10 Primary (Filt + Cond)","CAP",".16","TON"
"Miscellaneous","ME","23","Piscataquis","021","Lead","CAP/HAP",".147327878996","LB"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","PM10 Primary (Filt + Cond)","CAP",".146166912","TON"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","PM2.5 Primary (Filt + Cond)","CAP",".145626912","TON"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","Sulfur Dioxide","CAP",".1412","TON"
"Waste Disposal & Recycling","ME","23","Knox","013","Ammonia","CAP",".135369","TON"
"Miscellaneous","ME","23","Lincoln","015","Sulfur Dioxide","CAP",".134251718994","TON"
"Storage & Transport","ME","23","Androscoggin","001","PM2.5 Primary (Filt + Cond)","CAP",".1315789","TON"
"Storage & Transport","ME","23","Knox","013","Lead","CAP/HAP",".131064514","LB"
"Other Industrial Processes","ME","23","Piscataquis","021","Nitrogen Oxides","CAP",".1295802","TON"
"Fuel Comb. Elec. Util.","ME","23","York","031","Sulfur Dioxide","CAP",".1280107","TON"
"Solvent Utilization","ME","23","Penobscot","019","PM2.5 Primary (Filt + Cond)","CAP",".1252093668","TON"
"Solvent Utilization","ME","23","Penobscot","019","PM10 Primary (Filt + Cond)","CAP",".1252093668","TON"
"Other Industrial Processes","ME","23","Hancock","009","Sulfur Dioxide","CAP",".11639","TON"
"Storage & Transport","ME","23","Somerset","025","Lead","CAP/HAP",".116015462","LB"
"Storage & Transport","ME","23","Aroostook","003","Lead","CAP/HAP",".1110907","LB"
"Chemical & Allied Product Mfg","ME","23","Androscoggin","001","PM2.5 Primary (Filt + Cond)","CAP",".08421053","TON"
"Storage & Transport","ME","23","Franklin","007","Sulfur Dioxide","CAP",".081","TON"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","Lead","CAP/HAP",".0734","LB"
"Storage & Transport","ME","23","Piscataquis","021","Lead","CAP/HAP",".071714864","LB"
"Waste Disposal & Recycling","ME","23","Sagadahoc","023","Ammonia","CAP",".0627835","TON"
"Waste Disposal & Recycling","ME","23","Oxford","017","Ammonia","CAP",".0619385","TON"
"Storage & Transport","ME","23","Waldo","027","Lead","CAP/HAP",".0486943544","LB"
"Petroleum & Related Industries","ME","23","Aroostook","003","Lead","CAP/HAP",".048","LB"
"Waste Disposal & Recycling","ME","23","Hancock","009","Ammonia","CAP",".043433","TON"
"Storage & Transport","ME","23","Franklin","007","Lead","CAP/HAP",".0432355588","LB"
"Petroleum & Related Industries","ME","23","Knox","013","Volatile Organic Compounds","CAP",".039","TON"
"Storage & Transport","ME","23","Lincoln","015","Lead","CAP/HAP",".0320534232","LB"
"Storage & Transport","ME","23","Washington","029","Lead","CAP/HAP",".0302457362","LB"
"Waste Disposal & Recycling","ME","23","Waldo","027","Ammonia","CAP",".0264485","TON"
"Waste Disposal & Recycling","ME","23","Piscataquis","021","Ammonia","CAP",".0240825","TON"
"Waste Disposal & Recycling","ME","23","Franklin","007","Ammonia","CAP",".0235755","TON"
"Waste Disposal & Recycling","ME","23","Lincoln","015","Ammonia","CAP",".020787","TON"
"Other Industrial Processes","ME","23","Aroostook","003","Sulfur Dioxide","CAP",".019","TON"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","Volatile Organic Compounds","CAP",".0163","TON"
"Waste Disposal & Recycling","ME","23","York","031","Lead","CAP/HAP",".01076","LB"
"Fuel Comb. Elec. Util.","ME","23","Hancock","009","Ammonia","CAP",".0082","TON"
"Solvent Utilization","ME","23","Androscoggin","001","PM10 Primary (Filt + Cond)","CAP",".007290832","TON"
"Solvent Utilization","ME","23","Androscoggin","001","PM2.5 Primary (Filt + Cond)","CAP",".006612615","TON"
"Solvent Utilization","ME","23","York","031","PM10 Primary (Filt + Cond)","CAP",".0064","TON"
"Solvent Utilization","ME","23","York","031","PM2.5 Primary (Filt + Cond)","CAP",".0064","TON"
"Petroleum & Related Industries","ME","23","Knox","013","Sulfur Dioxide","CAP",".0043","TON"
"Other Industrial Processes","ME","23","Hancock","009","Ammonia","CAP",".003","TON"
"Storage & Transport","ME","23","Sagadahoc","023","Lead","CAP/HAP",".00261932258","LB"
"Petroleum & Related Industries","ME","23","Penobscot","019","Ammonia","CAP","0","TON"
"Fuel Comb. Elec. Util.","ME","23","Oxford","017","Lead","CAP/HAP","0","LB"
"Solvent Utilization","ME","23","Androscoggin","001","Lead","CAP/HAP","0","LB"
"Solvent Utilization","ME","23","Somerset","025","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Storage & Transport","ME","23","Waldo","027","Nitrogen Oxides","CAP","0","TON"
"Petroleum & Related Industries","ME","23","York","031","Ammonia","CAP","0","TON"
"Fuel Comb. Elec. Util.","ME","23","Washington","029","Ammonia","CAP","0","TON"
"Solvent Utilization","ME","23","Somerset","025","PM10 Primary (Filt + Cond)","CAP","0","TON"
"Other Industrial Processes","ME","23","Aroostook","003","Lead","CAP/HAP","0","LB"
"Fuel Comb. Elec. Util.","ME","23","Somerset","025","Ammonia","CAP","0","TON"
"Petroleum & Related Industries","ME","23","Aroostook","003","Ammonia","CAP","0","TON"
"Storage & Transport","ME","23","Waldo","027","Carbon Monoxide","CAP","0","TON"
"Solvent Utilization","ME","23","Cumberland","005","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Petroleum & Related Industries","ME","23","Sagadahoc","023","Ammonia","CAP","0","TON"
"Solvent Utilization","ME","23","Cumberland","005","PM10 Primary (Filt + Cond)","CAP","0","TON"
"Fuel Comb. Elec. Util.","ME","23","Somerset","025","Lead","CAP/HAP","0","LB"
"Other Industrial Processes","ME","23","Aroostook","003","Ammonia","CAP","0","TON"
